63,udp,ldap,S1,2457,1011,0,239,48,128,213,0,241,141,79254,22654,77143,57935,39657,673,1,0,557,290,0.63,0.75,0.21,0.29,27772,56335,66,367,95,232,157,0.4,0.09,0.18,807,461,0.84,0.56,0.79,0.62,0.83,0.7,0.43,0.32,protocol_command_decode,43
236,icmp,urp_i,SF,3049,1333,1,101,125,125,106,0,8,148,50710,11628,21091,42659,3086,475,0,1,804,701,0.28,0.13,0.02,0.77,37143,60223,63,281,20,306,160,0.38,0.09,0.48,515,7,0.83,0.72,0.71,0.15,0,0.98,0.53,0.92,icmp_event,81
40,tcp,login,SF,426,273,0,116,82,255,201,0,55,18,97453,44149,7148,13237,64024,664,0,0,54,747,0.22,0.7,0.44,0.48,35227,32953,82,437,140,218,409,0.71,0.63,0.51,131,302,0.8,0.44,0.23,0.88,0.84,0.96,0.94,0.45,icmp_event,68
181,udp,tftp_u,S2,63,841,0,71,188,135,144,0,247,69,75895,33111,20119,81762,89908,303,0,0,787,289,0.54,0.39,0.91,0.07,10962,16742,95,190,384,346,413,0.62,0.61,0.84,47,672,0.81,0.61,0.42,0.34,0.03,0.53,0.84,0.56,inappropriate_content,5
84,icmp,ftp,OTH,3038,2913,1,178,160,32,246,0,240,117,58492,22679,42453,36701,74850,687,1,1,105,607,0.68,0.91,0.83,0.97,18386,20592,33,128,24,361,81,0.89,0.14,0.77,75,893,0.98,0.43,0.65,0.76,0.02,0.14,0.33,0.82,normal,71
100,tcp,whois,S3,2029,2652,1,221,44,131,25,1,136,109,4119,63981,94115,23951,61821,404,0,0,705,938,0.56,0.96,0.84,0.88,28358,6616,51,157,205,180,193,0.82,0.88,0.94,723,20,0.94,0.83,0.58,0.59,0.68,0.73,1,0.29,successful_admin,59
214,tcp,harvest,RSTOS0,1198,925,0,246,77,113,178,1,110,105,12510,29091,51222,33581,90059,45,1,1,11,463,0.27,0.08,0.32,0.94,27664,37403,12,197,218,178,208,0.81,0.28,0.75,627,790,0.62,0.48,0.44,0.69,0.88,0.16,0.27,0.73,misc_activity,25
77,icmp,auth,RSTR,1065,2922,0,13,143,73,155,1,153,66,78136,61346,52698,57514,55808,181,1,0,274,791,0.51,0.96,0,0.52,2506,51379,77,97,67,333,271,0.43,0.85,0.5,956,379,0,0.19,0.62,0.3,0.11,0.42,0.89,0.96,system_call_detect,100
21,udp,ntp_u,S0,97,1071,0,226,203,26,133,0,135,17,14670,70285,41499,42423,54148,393,0,0,809,452,0.3,0.51,0.79,0.27,28210,58817,72,477,206,185,495,0.97,0.94,0.2,723,966,0.97,0.97,0.86,0.37,0.27,0.67,0.41,0.08,trojan_activity,71
117,tcp,harvest,RSTR,2112,881,0,226,196,195,80,0,36,1,30682,30458,36425,36322,31072,486,0,0,51,793,0.22,0.48,0.02,0.05,44073,6570,25,96,253,277,164,0.61,0.74,0.26,981,443,0.25,0.59,0.7,0.18,0.23,0.3,0.69,0.51,shellcode_detect,29
198,tcp,ssh,S2,1110,3060,1,93,22,153,40,0,169,12,14818,85255,86221,25714,81653,313,1,1,448,361,0.02,0.21,0.49,0.58,44335,18448,37,57,85,136,448,0.27,0.92,0.41,867,580,0.04,0.81,0.64,0.62,0.35,0.14,0.12,0.67,unknown,43
44,tcp,bgp,S0,1973,1874,0,48,243,252,13,1,56,42,78869,81326,61546,14218,64178,610,1,1,770,312,0.4,0.43,0.5,0.09,46355,60881,84,313,241,202,64,0.3,0,0.65,695,365,0.17,0.08,0.4,0.7,0.51,0,0.98,0.54,system_call_detect,52
43,udp,kshell,S3,1311,3045,0,127,17,70,17,0,41,20,43565,44467,37543,94191,94379,636,0,0,262,837,0.06,0.06,0.94,0.49,31686,35957,70,65,365,272,278,0.34,0.37,0.64,669,974,0.81,0.71,0.42,0.6,0.8,0.64,0.56,0.73,suspicious_filename_detect,10
201,udp,netbios_dgm,SH,2713,2012,0,109,55,202,86,0,203,83,8048,62918,38003,54585,39500,373,0,0,231,68,0,0.16,0.38,0.42,23168,25568,40,310,356,312,31,0.67,0.04,0.2,685,294,0.1,0.91,0.84,0.42,0.97,0.76,0.67,0.79,web_application_attack,29
118,icmp,whois,SF,2152,2192,0,124,222,237,194,1,37,33,65090,56384,13670,1635,59044,548,0,1,393,724,0.55,0.15,0.92,0.96,28068,5512,72,24,336,69,126,0.68,0.18,0.51,972,929,0.47,0.75,0.24,0.11,0,0.8,0.52,0.89,normal,14
177,icmp,IRC,S3,2916,124,0,241,220,176,236,0,21,36,8384,93191,77633,62530,65711,149,1,1,684,647,0.79,0.3,0.41,0.29,62873,37633,78,460,38,268,159,0.74,0.46,0.56,362,609,0.57,0.94,0.49,0.16,0.9,0.81,0.03,0.94,buffer_overflow,57
193,tcp,netbios_dgm,OTH,943,1692,1,35,151,73,117,0,1,149,8527,37628,11213,72151,96402,618,0,0,334,79,0.22,0.1,0.66,0.49,52487,5166,15,94,358,27,463,0.96,0.35,0.43,706,714,0.55,0.01,0.55,0.03,0.09,0.65,0.47,0.88,denial_of_service,59
86,udp,aol,S2,3163,2925,0,136,232,229,201,0,157,64,28970,77352,65896,39957,20846,431,1,1,63,384,0.8,0.03,0.59,0.62,39839,24588,34,325,200,376,163,0.53,0.84,0.59,584,663,0.23,0.55,0.67,0.15,0.57,0.03,0.95,0.48,shellcode_detect,18
125,udp,daytime,RSTR,2294,3049,1,225,73,168,92,0,198,17,43013,41693,23288,14494,80278,520,0,0,233,878,0.4,0.67,0.16,0.86,41195,5396,98,180,40,173,231,0.76,0.82,0.89,146,958,0.31,0.72,0.14,0.27,0.04,0.69,0.14,0.21,normal,28
78,udp,netbios_ssn,RSTO,1782,707,0,124,15,31,230,0,141,52,22349,28910,1475,22070,52904,68,1,1,27,903,0.9,0.13,0.09,0.79,43857,30052,29,132,112,352,91,0.37,0.85,0.81,697,288,0.47,0.47,0.1,0.98,0.47,0.8,0.33,0.86,network_scan,46
193,tcp,other,SF,354,1532,0,234,169,119,19,0,94,72,20095,8566,8966,68410,82074,567,1,1,123,941,0.35,0.39,0.32,0.25,11182,9400,4,190,73,20,53,0,0.5,0.84,707,870,0.25,0.44,0.46,0.4,0.91,0.81,0.08,0.21,successful_recon_limited,84
57,tcp,whois,RSTOS0,944,3198,1,244,183,26,197,0,140,81,27925,79960,77085,95521,41565,405,0,1,170,81,0.96,0.92,0.59,0.53,30424,58667,79,254,320,56,117,0.77,0.77,0.45,388,872,0.29,0.66,0.45,0.64,0.26,0.69,0.3,0.85,successful_dos,39
97,udp,uucp_path,RSTOS0,1552,1378,1,129,88,9,106,0,21,153,34556,30255,2468,44234,88069,427,0,1,734,139,0.79,0.63,0.03,0.61,19010,20978,77,460,67,99,96,0.32,0.03,0.15,951,849,0.43,0.87,0.54,0.45,0.65,0.59,0.7,0.53,icmp_event,27
129,tcp,ntp_u,SF,2428,2192,1,232,60,108,12,0,189,72,85003,10111,20698,54597,46457,423,1,1,341,730,0.98,0.62,0.19,0.46,45619,32270,17,321,8,30,117,0.59,0.07,0.29,255,255,0.76,0.7,0.18,0.44,0.18,0.94,0.8,0.18,shellcode_detect,64
52,icmp,shell,OTH,2883,1572,0,236,50,95,61,1,60,85,34695,93040,5443,5888,47275,651,1,1,35,373,0.06,0.65,1,0.86,39879,55041,67,91,177,137,410,0.7,0.13,0.14,956,10,0.94,0.78,0.24,0.9,0.22,0.52,0.95,0.6,suspicious_login,64
196,udp,netbios_ssn,OTH,95,2686,1,115,29,176,56,1,5,56,15690,58971,45234,88199,45312,627,0,1,460,766,0.67,0.22,0.19,0.65,52753,23192,36,370,310,221,478,0.88,0.23,0.82,511,263,0.51,0.78,0.82,0.08,0.95,0.3,0.11,0.5,system_call_detect,99
123,tcp,csnet_ns,RSTO,1947,335,0,18,122,43,110,1,95,138,36140,93685,50032,44476,66819,373,1,0,182,380,0.89,0.16,0.22,0.92,55735,45319,80,250,53,48,317,0.72,0.97,0.2,697,657,0.7,0.49,0.89,0.35,0.61,0.63,0.43,0.17,successful_admin,75
231,udp,auth,SH,494,2158,0,205,45,131,177,0,74,6,61049,72399,47475,68846,94145,85,0,0,745,163,0.74,0.2,0.78,0.05,59205,45811,53,150,4,340,342,0.89,0.48,0.7,711,130,0.64,0.8,0.75,0.69,0.92,0.34,0.41,0.68,icmp_event,44
186,udp,nnsp,RSTR,2612,2942,0,99,94,244,188,1,247,27,61306,83044,76013,14037,25908,319,1,0,998,900,0.9,0.02,0.14,0.21,18584,60957,92,153,105,1,198,0.52,0.33,0.58,608,225,0.68,0.73,0.93,0.07,0.47,0.01,0.87,0.31,successful_admin,12
157,icmp,domain_u,REJ,490,1118,1,177,124,105,72,1,205,84,28537,37764,99107,27562,6870,154,0,0,745,460,0.49,0.39,0.73,0,29354,31012,38,3,278,237,253,0.96,0.54,0.06,932,607,0.47,0.56,0.73,0.93,0.56,0.48,0.32,0.42,successful_user,54
10,tcp,http_2784,RSTO,1363,2869,0,243,181,124,144,1,242,0,68234,45340,9778,51507,13549,280,0,0,664,216,0.24,0.37,0.16,0.42,43289,31194,22,296,221,108,226,1,0.32,0.38,966,753,0.66,0.97,0.97,0.74,0.01,0.05,0.81,0.01,web_application_activity,36
112,tcp,netbios_ns,OTH,2188,2695,1,124,30,28,100,1,71,55,18471,50998,61643,80711,83510,3,0,1,111,99,0.93,0.28,0.56,0.5,19856,51183,1,428,194,126,390,0.68,0.12,0.76,283,28,0.47,0.67,0.37,0.3,0.98,0.16,0.81,0.38,normal,12
44,udp,whois,S1,2848,2296,0,107,85,85,115,0,20,144,82747,59980,85418,72499,66995,188,0,1,784,622,0.25,0.06,0.59,0.39,37307,45139,78,160,112,34,400,0.2,0.04,0.76,268,373,0.87,0.19,0.57,0.49,0.84,0.39,0.58,0.94,successful_admin,11
6,udp,urp_i,REJ,545,3001,0,203,120,77,229,0,245,146,89871,90765,77852,10377,98480,259,1,1,475,395,0.99,0.98,0.85,0.8,23192,44033,68,246,357,254,344,0.88,0.25,0.92,183,134,0.96,0.08,0.5,0.61,0.55,0.43,0.58,0.61,icmp_event,16
96,icmp,kshell,S3,839,2881,0,195,249,214,79,1,120,85,3595,54857,9048,57456,20477,247,0,0,447,826,0.37,0.62,0.98,0.78,39167,32676,20,426,52,240,439,0.65,0.09,0.28,251,891,0.34,0.36,0.13,0.9,0.18,0.71,0.24,0.18,suspicious_login,69
185,udp,vmnet,RSTR,1154,1671,1,219,50,93,15,1,54,74,47460,24669,69215,39951,63312,605,1,0,373,392,0.05,0.16,0.3,0.78,21290,20428,34,1,13,246,158,0.95,0.13,0.04,284,905,0.69,0.99,0.84,0.44,0.52,0.98,0.92,0.54,shellcode_detect,88
85,udp,other,SF,2448,274,1,97,22,57,34,1,49,34,88626,97268,83655,14624,25711,164,1,1,478,843,0.58,0.43,0.5,0.5,14346,24582,93,457,163,373,381,0.29,0.46,0.77,701,962,0.58,0.17,0.56,0.82,0.66,0.38,0.6,0.87,protocol_command_decode,65
64,icmp,exec,S1,339,1753,1,123,134,29,116,1,235,66,84970,24342,91259,28701,74526,638,1,1,604,416,0.49,0.31,0.44,0.62,62801,4550,63,469,261,125,62,0.14,0.65,0.08,466,204,0.04,0.79,0.97,0.11,0.43,0.3,0.47,0.39,successful_user,65
42,tcp,pop_2,SF,2488,1211,1,143,134,59,86,1,114,49,3462,34392,17099,44831,72236,633,1,1,509,390,0.38,0.61,0.59,0.42,52685,59971,53,75,209,119,452,1,0.45,0.14,732,900,0.17,0.68,0.62,0.57,0.57,0.98,0,0.31,icmp_event,30
122,icmp,nnsp,RSTR,1325,2305,1,217,7,23,55,0,48,136,91752,27662,73326,16675,81062,327,0,1,941,576,0.21,0.48,0.24,0.46,13868,36151,76,438,229,21,118,0.3,0.26,0.43,800,525,0.95,0.02,0.83,0.61,0.28,0.88,0.75,0.2,web_application_activity,8
211,icmp,sql_net,S2,2095,2221,0,231,119,242,79,0,15,31,21470,24990,19434,89265,61615,100,0,0,48,327,0.56,0.16,0.5,0.35,43693,21704,40,382,80,29,31,0.3,0.39,0.93,661,656,0.05,0.3,0,0.72,0.01,0.68,0.14,0.46,normal,56
18,udp,http_443,S2,1877,1700,0,224,141,102,157,0,177,42,45209,13085,602,38482,58229,271,0,1,578,19,0.03,0.84,0.7,0.28,41171,7542,21,148,91,188,226,0.4,0.3,0.54,886,581,0.18,0.03,0.83,0.02,0.5,0.99,0.88,0.3,web_application_activity,73
227,tcp,pop_2,RSTR,1325,873,0,165,126,44,117,0,220,130,72832,79457,11438,83047,54021,490,0,1,179,162,0.8,0.89,0.88,0.97,36011,40757,37,145,100,26,313,0.16,0.69,0.87,164,996,0.03,0.67,0.98,0.63,0.96,0.54,0.27,0.57,bad_unknown,93
32,icmp,discard,S1,1116,1992,0,141,109,172,81,1,39,84,90156,22155,57529,52846,32972,200,1,1,258,211,0.02,0.41,0.75,0.91,35259,58307,75,8,169,336,188,0.83,0.52,0.1,483,68,0.27,0.99,0.82,0.09,0.29,0.13,0.38,0.48,successful_user,63
15,udp,ecr_i,RSTOS0,1201,1416,0,129,64,29,72,1,191,26,32981,50644,61618,95769,57438,195,1,1,63,175,0.47,0.58,0.02,0.55,29710,46165,44,25,141,311,459,0.58,0.87,0.11,849,400,0.29,1,0.27,0.25,0.36,0.91,0.28,0.73,normal,21
109,icmp,http_8001,S1,3253,3026,0,229,168,44,54,1,54,17,47624,7715,3713,90244,50395,120,1,1,445,14,0.31,0.06,0.29,0.31,16036,55165,32,15,399,289,303,0.46,0.8,0.34,816,349,0.5,0.31,0.01,0.26,0.67,0.67,0.49,0.67,successful_recon_limited,48
92,icmp,ldap,S0,287,1058,0,2,143,163,180,1,227,24,25178,78479,57308,89977,69912,628,0,1,907,155,0.5,0.1,0.07,0.18,14476,19116,24,148,304,382,349,0.76,0.37,0.72,904,729,0.43,0.3,0.69,0.28,0.63,0.58,0.19,0.13,system_call_detect,74
129,udp,http,RSTO,811,2692,1,235,55,138,71,0,81,136,31218,32045,80802,75819,22603,452,0,1,478,863,0.75,0.36,0.03,0.02,56065,59635,86,485,208,191,160,0.47,0.95,0.33,488,348,0.41,0.02,0.05,0.98,0.76,0.56,0.93,0.36,normal,37
94,tcp,daytime,S2,1740,143,1,220,106,230,73,0,242,109,57953,52316,39712,69861,42865,425,1,0,518,329,0.74,0.83,0.64,0.38,50921,52103,48,289,118,76,248,0.73,0.73,0.72,996,177,0.82,0.26,0.59,0.97,0.35,0.23,0.07,0.78,attempted_recon,43
48,udp,urp_i,RSTR,2989,1785,0,77,18,66,82,0,197,97,27650,98413,41369,25487,46124,652,1,0,98,804,0.87,0.1,0.66,0.01,59607,48813,6,6,287,260,128,0.09,0.53,0.19,388,448,0.18,0.03,0.3,0.45,0.43,0.95,0.38,0.7,trojan_activity,88
110,icmp,netbios_ns,SF,2868,2949,0,102,195,167,132,0,198,38,55118,79206,2547,52576,78797,112,1,1,157,461,0.75,0.89,0.16,0.66,28454,2168,93,188,238,341,456,0.07,0.58,0.59,47,548,0.82,0.91,0.87,0,0.78,0.73,0.27,0.46,normal,84
177,icmp,gopher,REJ,591,561,1,31,52,83,16,0,164,9,20298,40963,87184,72423,37116,363,0,0,261,690,0.47,0.38,0.07,0.67,30256,5418,57,252,294,308,199,0.08,0.49,0.73,514,656,0.31,0.89,0.68,0.83,0.15,0.4,0.8,0.2,shellcode_detect,69
63,tcp,kshell,S2,2710,245,0,167,121,242,194,0,101,55,95351,25732,87899,38988,35192,415,0,0,790,702,0.44,0.02,0.59,0.21,11058,1896,16,265,380,57,287,0.66,0.53,0.29,70,386,0.54,0.09,0.83,0.57,0.78,0.59,0.94,0.79,successful_admin,37
15,tcp,kshell,RSTR,1520,1721,0,91,35,55,109,1,157,116,1281,46815,10162,29207,64672,508,1,1,637,300,0.35,0.88,0.45,0.26,50945,18748,28,31,374,246,177,0.33,0.71,0.54,103,830,0,0.02,0.95,0.85,0.93,0.56,0.76,0.33,icmp_event,35
193,icmp,vmnet,S0,2902,1291,0,5,105,143,27,0,209,5,33144,22339,78173,11747,38994,212,0,0,432,187,0.37,0.25,0.5,0.02,17918,44313,69,238,281,226,451,0,0.22,0.89,703,990,0.98,0.86,0.09,0.01,0.98,0.6,0.65,0.05,normal,72
244,icmp,domain_u,S0,2231,419,1,132,66,152,113,0,133,30,61282,51601,25562,27322,32951,648,0,1,705,676,0.43,0.16,0.51,0.69,19334,5306,41,235,139,173,395,0.08,0.06,0.19,988,239,0.67,0.14,0.93,0.96,0.28,0.95,0.92,0.8,misc_activity,24
178,tcp,Z39_50,SF,1527,2217,0,29,253,235,185,0,108,7,5543,97053,11092,38227,90892,450,1,0,726,930,0.16,0.08,0.44,0.6,19252,36397,61,426,231,218,149,0.29,0.4,0.71,607,844,0.73,0.54,0.42,0.26,0.6,0.51,0.09,0.64,suspicious_filename_detect,75
151,udp,echo,RSTO,3092,2066,0,25,125,231,185,0,165,86,1878,71175,87021,53334,92431,518,0,1,855,453,0.9,0.93,0.03,0.75,832,1490,13,55,196,78,407,0.46,0.4,0.34,572,247,0.96,0.53,0.47,0.98,0.15,0.81,0.85,0.62,normal,64
192,icmp,telnet,S1,813,783,1,212,39,208,227,0,124,14,3853,33487,22518,10005,65284,373,1,0,412,31,0.06,0.76,0.49,0.84,42845,44721,53,237,341,221,492,0.53,0.59,0.12,385,497,0.62,0.94,0.33,0.41,0.8,0.96,0.7,0.92,default_login_attempt,1
217,tcp,supdup,REJ,1423,2936,0,62,134,62,214,0,132,143,49214,8545,81162,22664,33932,687,1,0,389,469,0.49,0.66,0.84,0.61,62535,47317,8,130,247,148,386,0.71,0.66,0.52,355,395,0.66,0.07,0.56,0.33,0.61,0.69,0.23,0.13,successful_dos,76
187,udp,uucp,S3,2323,3085,0,29,43,164,84,0,160,0,14733,2156,53028,88944,71799,119,1,0,848,754,0.78,0.06,0.85,0.94,57469,30760,75,124,314,171,38,0.9,0.11,0.05,168,417,0.13,0.28,0.38,0.65,0.1,0.6,0.15,0.18,shellcode_detect,1
82,tcp,netbios_ssn,RSTO,1780,404,0,69,73,176,141,0,66,124,29367,6140,73568,96287,38370,431,1,1,852,419,0.68,0.88,0.26,0.04,57149,23670,90,489,69,108,149,0.63,0.77,0.43,376,663,0.03,0.92,0.64,0.84,0.31,0.53,0.85,0.76,normal,65
159,udp,printer,REJ,721,1948,1,129,34,127,21,0,165,137,1765,82353,4395,1920,2786,230,1,1,228,467,0.82,0.19,0.45,0.08,53073,44557,56,1,77,108,54,0.86,0.93,0.02,536,860,0.03,0.28,0.09,0.91,0.53,0.46,0.64,0.65,normal,28
103,icmp,tftp_u,REJ,55,374,0,117,186,124,81,1,71,123,73108,80950,26096,2708,43250,380,0,0,558,863,0.74,0.35,0.58,0.87,55227,34973,81,457,196,213,37,0.98,0.6,0.53,517,197,0.76,0.18,0.3,0.12,0.62,0.15,0.18,0.74,shellcode_detect,100
253,icmp,efs,S0,1871,2826,0,243,156,230,121,0,172,53,40699,17569,88629,40993,19289,203,1,0,679,20,0.46,0.26,0.45,0.77,49375,43229,70,411,246,241,304,0.99,0.24,0.08,924,274,0.21,0.01,0.4,0.35,0.24,0.64,0.82,0.08,attempted_recon,72
15,icmp,pop_3,OTH,484,824,0,212,164,59,237,0,77,155,11865,13473,43234,48281,98868,309,1,0,774,339,0.53,0.46,0.15,0.15,59689,61341,74,394,195,276,83,0.03,0.36,0.54,55,282,0.12,0.02,0.48,0.75,0.25,0.74,0.09,0.77,icmp_event,47
142,tcp,X11,RSTOS0,1453,2059,1,252,78,100,102,1,241,108,78091,1741,69821,25084,5858,667,1,1,854,558,0.47,0.95,0.53,0.33,59573,40865,56,441,368,57,471,0.15,0.17,0.33,167,283,0.91,0.03,0.54,0.24,0.09,0.14,0.31,0.06,normal,90
124,icmp,IRC,SF,2611,411,0,43,170,126,183,1,142,28,36364,14615,71200,96829,67104,355,1,1,414,888,0.11,0.1,0.73,0.77,28724,61973,68,419,175,176,188,0.19,0.99,0.95,373,838,0.7,0.31,0.44,0.88,0.35,0.33,0.46,0.62,successful_admin,87
117,icmp,ftp,REJ,1958,3062,0,180,43,216,148,1,60,52,23521,67525,19880,72514,44531,90,1,0,211,312,0.82,0.84,0.89,0.8,2936,18418,46,158,322,378,9,0.93,0.5,0.32,355,766,0.53,0.31,0.18,0.16,0.06,0.32,0.74,0.37,attempted_admin,2
68,icmp,red_i,SF,1014,1315,0,36,29,246,62,0,36,33,77470,64429,8199,94933,43138,233,0,0,680,750,0.72,0.25,0.93,0.74,20662,40223,80,2,218,240,252,0.82,0.64,0.92,227,218,0.01,0.1,0.46,0.84,0.04,0.87,0.23,0.74,normal,55
0,udp,Z39_50,REJ,981,1363,1,174,219,182,228,1,69,25,42111,64878,97414,36122,37515,401,1,0,626,407,0.38,0.96,0.85,0.47,51753,38025,57,92,33,66,36,0.95,0.84,0.22,629,75,0.19,0.5,0.92,0.16,0.96,0.38,0.07,0.61,successful_recon_limited,14
56,udp,hostnames,S2,3209,3154,1,182,197,165,220,0,84,135,83668,35038,42892,11931,51525,500,0,1,551,534,0.36,0.71,0.15,1,45075,6954,30,77,164,117,456,0.12,0.18,0.79,500,606,0.56,0.42,0.64,0.25,0.04,0.76,0.73,0.9,successful_user,58
91,tcp,shell,SF,2632,1268,1,64,239,7,129,1,8,35,70212,84179,84831,60619,32669,541,0,0,478,203,0.08,0.1,0.97,0.38,30128,55865,54,2,56,121,66,0.09,0.14,0.81,94,926,0.18,0.13,0.79,0.88,0.2,0.57,0.41,0.54,web_application_activity,31
146,icmp,rje,S1,1105,2733,1,186,94,32,12,0,226,66,44398,79727,95042,91101,99186,471,1,0,522,623,0.83,0.98,0.98,1,23592,7996,24,46,36,156,156,0.48,0.48,0.56,818,771,0.56,0.33,0.79,0.11,0.71,0.66,0.63,0.8,bad_unknown,91
30,tcp,netbios_ssn,RSTO,1267,1567,1,71,192,114,231,1,101,71,9032,36634,64011,7227,76110,14,1,1,891,216,0.23,0.34,0.64,0.05,54041,9096,71,473,206,46,175,0.13,0.99,0.34,508,968,0.26,0.05,0.94,0.06,0.3,0.58,0.82,0.2,successful_dos,36
153,tcp,link,SH,2351,2986,0,217,210,106,242,0,26,33,47681,25784,61309,75059,30070,335,1,0,500,104,0.89,0.98,0.26,0.79,34487,21176,41,339,365,298,103,0.75,0.46,0.47,954,482,0.96,0.92,0.7,0.49,0.9,0.21,0.6,0.99,inappropriate_content,2
27,icmp,netbios_ssn,S3,2369,51,1,227,92,15,136,0,255,112,16187,32796,87196,6764,54188,579,1,0,265,134,0.56,0.46,0.9,0.73,47153,64171,81,92,379,17,435,0.74,0.5,0.38,876,604,0.48,0.04,0.17,0.72,0.63,0.55,0.35,0.29,icmp_event,91
112,icmp,iso_tsap,RSTOS0,1601,267,1,180,241,121,253,0,182,82,15375,32284,37964,88563,65520,659,0,0,266,19,0.8,0.4,0.08,0.06,64837,19876,51,398,256,100,403,0.04,0.93,0.15,428,344,0.94,0.05,0.83,0.21,0.04,0.67,0.85,0.6,network_scan,59
81,udp,time,S2,494,3098,1,49,107,86,37,0,178,3,66938,73462,24866,84743,36598,116,0,0,771,980,0.95,0.59,0.61,0.38,59573,29196,3,226,349,166,167,0.58,0.35,0.44,643,53,0.99,0.59,0.4,0.21,0.24,0.47,0.1,0.88,successful_user,27
45,tcp,aol,S1,1291,2212,0,125,197,219,5,0,72,0,24,59313,39742,55075,85467,531,1,1,407,182,0.88,0.5,0.73,0.7,34189,8568,69,249,89,103,476,0.71,0.79,0.48,192,360,0.41,0.71,0.65,0.38,0.96,1,0.67,0.52,successful_admin,21
116,icmp,other,RSTR,1897,2167,0,152,123,231,140,1,153,10,91013,98253,27962,27801,93900,432,0,1,944,921,0,0.9,0.69,0.78,7152,45925,46,157,278,78,381,0.36,0.71,0.73,617,217,0.65,0.96,0.84,0.44,0.39,0.22,0.19,0.96,successful_recon_limited,96
233,tcp,Z39_50,S1,1027,2986,0,206,36,151,218,1,83,150,91104,12773,74065,32445,23415,142,1,0,125,382,0.06,0.99,0.73,0.22,34397,65125,70,27,300,146,417,0.72,0,0.51,824,974,0.02,0.58,0.7,0.74,0.56,0.39,0.24,0.5,web_application_activity,15
238,tcp,uucp_path,SF,1980,1152,1,159,139,123,233,0,4,4,55381,97193,7042,15712,2044,647,1,1,60,801,0.74,0.43,0.42,0.03,37621,56619,59,103,327,236,439,0.4,0.57,0.71,274,356,0.07,0.58,0.89,0.69,0.21,0.01,0.47,0.93,xss_attack,37
231,icmp,Z39_50,S3,62,694,0,11,181,193,151,0,179,130,20561,96478,89820,31578,25838,655,1,0,831,230,0.51,0.04,0.36,0.03,42247,64277,69,113,290,53,493,0.32,0.7,0.69,126,898,0.76,0.82,0.77,0,0.17,0.92,0.7,0.72,successful_admin,86
183,tcp,gopher,S2,1925,1080,0,231,77,197,70,1,64,123,8384,40245,54585,12086,90098,696,0,0,425,878,0.33,0.16,0.71,0.57,10030,30384,9,382,302,99,301,0.83,0.43,0.93,631,130,0.69,0.57,0.59,0.99,0.58,0.6,0.12,0.45,shellcode_detect,40
132,icmp,http_2784,RSTOS0,331,72,0,13,11,213,189,1,136,153,96142,59374,64363,15945,68985,139,1,0,926,438,0.84,0,0.47,0.5,32580,34555,1,269,166,295,216,0.27,0.71,0.73,546,493,0.96,0.64,0.89,0.22,0.59,0.01,0.74,0.34,inappropriate_content,31
5,udp,klogin,RSTO,709,56,0,63,254,136,105,0,170,60,51222,24969,14455,26086,70442,619,1,1,246,834,0.32,0.27,0.23,0.21,14746,17054,52,238,128,152,419,0.83,0.54,0.62,307,18,0.52,0.86,0.59,0.81,0.4,0.92,0.77,0.76,successful_admin,52
20,icmp,systat,S1,2425,547,0,101,242,91,93,1,65,39,78385,45846,45761,35471,65947,156,0,1,675,812,0.29,0.56,0.06,0.87,10656,36633,89,410,137,47,202,0.27,0.32,0.3,300,989,0.77,0.62,0.89,0.97,0.5,0.82,0.91,0.58,successful_recon_limited,5
31,udp,imap4,SF,1269,2848,0,105,66,171,180,1,222,5,53712,154,25584,32396,85394,550,1,1,244,576,0.28,0.58,0.28,0.34,27244,47105,95,95,95,222,103,0.04,0.87,0.7,956,657,0.37,0.38,0.44,0.81,0.36,0.56,0.26,0.95,network_scan,10
76,tcp,csnet_ns,OTH,1522,721,1,3,172,225,94,0,245,80,11983,49617,16835,1556,57677,46,0,1,594,738,0.44,0.38,0.54,0.12,39517,56647,43,402,238,247,254,0.04,0.05,0.95,650,316,0.76,0.42,0.08,0.74,0.48,0.8,0.66,0.87,misc_attack,73
78,icmp,discard,S0,2831,350,1,139,224,148,55,0,133,63,72793,61206,45303,73568,15469,393,1,0,652,851,0.15,0.36,0.42,0.58,33073,59851,39,251,34,180,452,0.7,0.94,0.53,711,121,0.09,0.96,0.27,0.34,0.43,0.81,0.74,0.29,shellcode_detect,59
115,tcp,discard,OTH,1685,3091,0,123,53,199,31,1,176,61,24423,83583,92888,49341,31978,498,0,1,232,442,0.48,0.76,0,0.73,43229,47611,87,34,61,269,402,0.83,0.54,0.42,187,855,0.83,0.75,0.74,0.29,0.19,0.82,0.4,0.55,attempted_admin,18
81,icmp,shell,RSTR,1902,1205,0,229,217,143,148,1,140,84,436,79578,80108,26835,92158,597,1,0,766,222,0.36,0.4,0.5,0.21,28026,9448,14,276,3,147,157,0.29,0.74,0.23,808,693,0.38,0.36,0.62,0.81,0.16,0.38,0.28,0.08,successful_recon_limited,8
