224,tcp,klogin,REJ,712,2555,0.177,188,106,181,0,38,60,73851,24332,14600,35456,88792,120,0,1,747,402,0.58,0.52,0.95,0.95,15799,54533,42,267,324,350,41,0.67,0.12,0.16,605,570,0.9,0.65,0.03,0.32,0.84,0.3,0.78,0.11,attempted_dos,67
103,tcp,auth,S2,457,2837,0.126,105,72,25,0,19,102,19196,57156,23269,20525,64020,447,1,0,298,430,0.07,0.05,0.61,0.44,6366,49442,67,469,305,355,348,0.66,0.49,0.39,819,795,0.9,0.45,1,0.29,0.38,0.74,0.6,0.26,attempted_recon,11
245,tcp,aol,RSTO,1666,1551,0.239,87,188,53,1,154,46,66321,26403,96985,58523,78335,370,0,1,951,967,0.32,0.91,0.71,0.13,39773,14057,17,61,298,353,316,0.18,0.63,0.79,679,693,0.79,0.92,0.29,0.93,0.22,0.48,0.78,0.54,policy_violation,84
184,icmp,netbios_ssn,RSTR,108,2312,0.9,98,43,86,1,91,132,24118,2256,9930,51492,28915,140,0,1,557,174,0.15,0.82,0.82,0.72,31277,13948,11,410,65,352,139,0.68,0.18,0.39,581,224,0.31,0.39,0.22,0.2,0.34,0.16,0.57,0.83,network_scan,22
103,udp,uucp_path,REJ,115,1750,1.188,236,134,40,1,216,153,53647,12488,75014,24527,26088,416,1,1,867,508,0.78,0.72,0.5,0.37,28316,251,40,454,318,221,106,0.23,0.88,0.43,783,604,0.24,0.3,0.4,0.97,0.35,0.59,0.16,0.16,unknown,3
207,tcp,urh_i,S3,1613,2226,1.124,121,120,137,0,153,31,94694,58015,68874,46234,88094,40,0,1,927,826,0.76,0.16,0.04,0.07,62477,44170,84,398,158,387,408,0.25,0.41,0.34,920,216,0.87,0.28,0.63,0.46,0.3,0.81,0.97,0.54,inappropriate_content,42
41,udp,pop_3,OTH,3254,499,1.191,77,107,54,0,226,13,20302,78229,64535,74351,89415,529,0,0,999,437,0.71,0.42,0.54,0.33,36813,4975,91,196,340,345,271,0,0.06,0.45,312,441,0.9,0.02,0.51,0.69,0.95,0.23,0.63,0.47,bad_unknown,2
6,udp,pop_2,OTH,883,861,1.136,140,69,53,0,37,93,77407,32814,45987,10009,86158,190,1,0,559,205,0.09,0.08,0.07,1,25685,2392,69,482,40,240,474,0.9,0.94,0.45,615,0,0.13,0.44,0.79,0.52,0.6,0.88,0.7,0.24,buffer_overflow,13
226,udp,http,S0,516,13,0.88,71,89,191,1,42,75,78722,14039,24199,64807,75470,242,1,0,863,369,0.01,0.45,0.06,0.68,22664,34709,33,277,266,186,58,0.22,0.92,0.98,1,209,0.66,0.64,0.24,0.96,0.83,0.45,0.96,0.34,buffer_overflow,9
36,tcp,gopher,S1,46,184,0.202,160,147,26,1,238,138,88757,29480,85506,73014,49523,547,1,1,406,389,0.82,0.79,0.97,0.11,62188,33899,59,133,344,398,378,0.18,0.61,0.19,470,608,0.57,0.36,0.55,0.58,0.31,0.64,0.8,0.85,string_detect,11
51,icmp,pop_2,SF,2741,2116,1.150,110,41,24,1,45,129,80150,88490,86,67607,94205,544,1,1,904,926,0.45,0.24,0.27,0.67,20843,21646,30,164,114,240,345,0.55,0.41,0.57,713,369,0.89,0.24,0.51,0.9,0.81,0.89,0.58,0.79,normal,77
151,udp,domain_u,SF,483,1386,1.96,217,217,16,0,63,121,17407,62274,94666,82188,99035,419,1,0,531,552,0.94,0.47,0.96,0.94,19611,24756,86,263,51,309,423,0.25,0.65,0.41,353,558,0.94,0.83,0.49,0.9,0.34,0.09,0.82,0.05,non_standard_protocol,39
1,udp,sunrpc,REJ,1464,192,1.3,165,15,141,1,149,29,77626,41791,47840,87979,59871,35,0,1,106,598,0.08,0.95,0.93,0.21,16971,28785,25,146,23,347,103,0.99,0.76,0.77,825,820,0.5,0.05,0.34,0.27,0.12,0.68,0.44,0.76,string_detect,20
98,icmp,urh_i,RSTO,2179,1791,0.198,97,18,255,1,116,73,57525,82625,94138,44800,8572,451,1,0,323,764,0.24,0.92,0.3,0.45,29909,21046,36,377,257,293,2,0.76,0.17,0.8,811,457,0.12,0.01,0.41,0.17,0.72,0.57,0.9,0.97,rpc_portmap_decode,99
3,tcp,X11,RSTR,1862,1941,0.68,93,50,156,1,4,53,68165,41466,53729,97245,55116,566,1,0,536,301,0.35,0.15,0.82,0.37,4149,10444,57,299,387,11,405,0.21,0.6,0.79,775,731,0.32,0.54,0.96,0.78,0.94,0.97,0.19,0.2,suspicious_login,88
198,icmp,nntp,SH,2347,1760,0.202,213,76,22,1,26,151,87806,20229,52750,21241,87078,13,1,0,539,901,0.28,0.73,0.25,0.99,51377,61605,99,44,42,356,22,0.38,0.4,0.43,89,188,0.08,0.33,0.83,0.41,0.24,0.79,0.81,0.04,protocol_command_decode,61
197,udp,discard,S3,752,1356,0.42,250,140,93,0,21,121,51352,47497,71648,25434,78540,219,0,1,266,797,0.4,0.64,0.78,0.87,33116,60390,53,336,363,124,430,0.14,0.53,0.37,744,223,0.26,0.75,0.44,0.36,0.79,0.2,0.42,0.74,bad_unknown,18
40,icmp,netbios_ns,S0,1656,2485,1.84,22,160,94,1,64,135,62519,42120,20446,14608,67156,467,1,1,279,105,0.23,0.27,0.99,0.4,7482,63733,80,310,60,79,455,0.85,0.26,0.46,369,436,0.84,0.81,0.31,0.21,0.86,0.14,0.89,0.19,web_application_activity,92
244,tcp,smtp,OTH,1848,1877,1.65,142,185,24,1,220,83,26764,580,29255,89887,65801,100,1,0,658,248,0.01,0.87,0.26,0.61,49732,4670,77,279,20,339,397,0.54,0.71,0.18,95,886,0.52,0.15,0.79,0.74,0.64,0.59,0.57,0.45,web_application_attack,53
96,udp,ctf,OTH,2126,624,0.129,41,97,60,0,74,3,28118,37052,4078,61222,82494,537,0,1,989,90,0.32,0.55,1,0.99,53052,34752,51,292,337,249,325,0.5,0.71,0.18,29,23,0.37,0.76,0.75,0.39,0.59,0.63,0.09,0.91,non_standard_protocol,31
207,icmp,rje,S2,872,958,0.53,35,41,216,1,106,101,95998,42430,73893,36852,24748,470,1,1,164,380,0.44,0.16,0.5,0.67,8542,54201,18,127,134,73,119,0.32,0.95,0.17,284,68,0.95,0.91,0.35,0.44,0.87,0.21,0.91,0.73,default_login_attempt,96
137,tcp,netbios_ns,S2,1514,3242,1.48,156,120,128,0,198,88,45480,26131,86411,6545,33591,674,1,0,743,81,0.27,0.68,0.71,0.84,55123,49646,16,499,103,198,393,0.67,0.44,0.49,437,685,0.01,0.69,0.75,0.93,0.97,0.88,0.73,0.22,trojan_activity,53
81,udp,domain,S1,1271,1858,0.104,84,217,113,0,204,105,28428,74522,92060,65002,77287,49,1,0,53,208,0.38,0.58,0.42,0.54,40597,24155,81,120,199,98,190,0.75,0.57,0.62,374,13,0.12,0.36,0.82,0.54,0.27,0.08,0.5,0.08,attempted_user,78
0,tcp,harvest,SF,2497,1501,0.77,157,200,211,1,173,2,54712,50147,39265,73448,5813,244,0,1,901,958,0.63,0.61,0.2,0.17,17441,62248,0,334,353,203,287,0.01,0.61,0.77,600,245,0.23,0.73,0.46,0.71,0.35,0.66,0.28,0.38,inappropriate_content,44
183,tcp,netbios_ns,S1,1885,3130,1.6,148,62,46,1,20,81,41158,41571,25027,90982,96839,588,1,0,43,111,0.06,0.2,0.12,0.52,57779,50709,59,358,87,315,270,0.12,0.42,0.14,659,675,0.76,0.02,0.66,0.12,0.58,0.55,0.01,0.74,bad_unknown,87
66,icmp,courier,RSTR,1961,2041,0.161,235,50,108,1,228,121,8478,68094,44908,38564,4935,474,0,1,294,249,0.02,0.93,0.15,0.65,32284,39049,50,6,351,248,81,0.25,0.03,0.2,614,731,0.01,0.84,0.29,0.92,0.41,0.8,0.7,0,protocol_command_decode,73
29,icmp,imap4,S2,1393,2573,1.249,154,6,20,0,24,41,15446,61176,95498,75010,48080,265,1,1,552,418,0.83,0.69,0.56,0.94,36818,15005,10,106,343,157,180,1,0.85,0.84,748,34,0.47,0.48,0.96,0.08,0.62,0.33,0.79,0.33,icmp_event,76
223,tcp,X11,REJ,2065,872,0.227,142,5,82,1,255,10,86545,70028,90064,65189,48012,11,1,1,968,133,0.76,0.57,0.2,0.81,753,11740,96,398,230,156,59,0.53,0.84,0.26,436,731,0.49,0.71,0.27,0.53,0.2,0.42,0.19,0.45,xss_attack,43
199,udp,exec,REJ,108,2274,1.183,249,3,148,1,232,93,16456,62202,73718,77749,32501,337,1,1,451,951,0.79,0.49,0.14,0.65,39568,29473,66,489,131,289,439,0.05,0.66,0.4,80,599,0.11,0.36,0.82,0.76,0.84,0.68,0.2,0.13,unsuccessful_user,69
169,tcp,gopher,RSTO,1026,1921,1.210,23,35,155,0,78,30,68754,14277,59929,76073,46620,211,0,1,279,763,0.6,0.82,0.36,0.39,53768,13565,82,66,276,164,361,0.43,0.52,0.29,608,639,0.31,0.24,0.01,0.04,0.06,0.65,0.47,0.18,suspicious_filename_detect,71
1,udp,auth,S0,1662,277,0.250,241,219,147,0,231,84,91459,86934,63959,18329,70176,640,0,0,602,842,0.08,0.3,0.4,0.33,21931,33440,0,251,130,183,33,0.41,0.04,0.28,702,879,0.56,0.25,0.78,0.78,0.97,0.41,0.04,0.31,shellcode_detect,61
239,tcp,auth,SH,541,804,1.96,176,156,188,1,146,87,96648,51938,68800,5254,74079,586,1,1,650,559,0.6,0.33,0.19,0.51,63301,2894,36,466,376,227,122,0.77,0.48,0.23,421,413,0.82,0.51,0.73,0.2,0.9,0.51,0.24,0.58,unsuccessful_user,95
237,icmp,printer,OTH,2486,478,1.44,27,230,192,1,191,32,38510,5375,19420,49979,3389,626,0,0,250,299,0.11,0.27,0.57,0.58,6942,32783,45,215,8,62,133,0.58,0.67,0.98,573,839,0.19,0.7,0.57,0.36,0.14,0.25,0.57,0.75,unusual_client_port_connection,53
226,icmp,pop_2,RSTR,2046,279,1.254,82,219,177,0,82,48,97009,51481,30808,79589,94119,181,0,1,736,44,0.79,0.54,0.65,0.25,19805,20087,54,497,132,78,118,0.01,0.12,0.87,25,537,0.77,0.79,0.2,0.39,0.39,0.17,0.83,0.67,suspicious_login,19
252,tcp,netbios_ns,RSTO,307,747,0.52,79,198,161,1,27,123,40575,58823,53212,38263,11122,319,1,0,844,830,0.75,1,0.59,0.72,17062,52324,80,304,257,368,107,0.87,0.31,0.77,344,883,0.56,0.55,0.86,0.89,0.04,0.46,0.02,0.87,buffer_overflow,55
186,icmp,link,RSTR,2665,2801,1.168,106,229,110,1,154,104,6793,34745,41250,95289,28131,301,0,1,650,966,0.98,0.27,0.55,0.07,43813,8014,41,81,86,374,442,0.03,0.45,0.48,645,926,1,0.73,0.05,0.22,0.58,0.43,0.1,0.22,misc_attack,0
122,tcp,courier,RSTO,1349,3061,1.216,158,204,131,1,88,132,18616,31764,59333,91784,82092,513,0,1,723,233,0.37,0.33,0.58,0.9,64720,59156,84,91,83,81,316,0.53,0.31,0.87,924,107,0.69,0.08,0.85,0.84,0.51,0.1,0.32,0.17,trojan_activity,87
39,icmp,http_2784,SH,1675,529,1.73,38,38,88,0,29,73,518,76422,59366,44519,40568,305,1,1,803,41,0.01,0.66,0.22,0.36,62027,16917,63,42,170,164,483,1,0.16,0.97,984,288,0.18,0.6,0.02,0.1,0.59,0.95,0.43,0.15,normal,67
82,icmp,ctf,S0,1618,1312,1.217,63,134,95,0,96,72,98097,82207,14863,85735,61744,142,0,1,586,91,0.43,0.28,0.16,0.08,11694,1856,16,83,82,243,349,0.32,0.82,0.02,206,960,0.04,0.13,0.09,0.11,0.57,0.14,0.18,0.64,attempted_dos,80
241,udp,bgp,RSTOS0,3037,2531,1.101,91,251,223,1,21,93,14748,34052,17573,78006,88661,681,1,0,121,238,0.58,0.77,0.44,0.99,42054,64285,33,24,285,226,220,0.32,0.6,0.46,874,60,0.75,0.26,0.51,0.4,0.17,0.39,0.68,0.32,string_detect,91
3,tcp,gopher,S0,2740,1865,1.131,44,151,91,0,42,22,24618,64323,80882,74328,7646,532,0,1,516,921,0.56,0.33,0.54,0.2,22918,38405,19,40,183,353,16,0.81,0.07,0.54,180,655,0.51,0.5,0.6,0.77,0.56,0.2,0.83,0.37,policy_violation,66
55,tcp,harvest,S3,1480,2332,1.162,203,227,88,0,229,90,42286,34968,28024,34089,31412,91,1,1,156,784,0.46,0.38,0.36,0.35,11453,15175,73,105,210,193,266,0.44,0.38,0.99,141,61,0.96,0.69,0.75,0.65,0.74,0.75,0.54,0.16,successful_recon_limited,50
53,udp,iso_tsap,SH,368,2471,0.244,117,3,4,1,181,19,54203,18878,66729,31847,70408,240,0,1,48,118,0.02,0.99,0.49,0.26,18023,13739,65,126,219,26,291,0.66,0.49,0.57,761,383,0.1,0.4,0.98,0.89,0.09,0.35,0.47,0.24,unusual_client_port_connection,42
35,icmp,echo,SH,1761,283,0.190,46,5,28,0,194,130,30437,96258,43426,31769,53121,697,0,0,762,806,0.54,0.94,0.78,0.1,60749,33688,69,406,103,221,398,0.26,0.63,0.63,114,756,0.19,0.06,0.17,0.51,0.03,0.64,0.25,0.91,shellcode_detect,91
112,udp,daytime,RSTOS0,794,2531,0.247,36,58,134,0,162,40,78994,15089,11335,37963,27456,174,0,1,867,236,0.91,0.72,0.32,0.81,62175,6435,33,374,268,254,75,0.03,0.37,0.36,858,973,0.74,0.69,0.2,0.06,0.84,0.97,0.73,0.97,protocol_command_decode,8
61,udp,name,REJ,330,1328,1.7,205,218,115,0,152,65,75664,24176,72846,13271,26871,94,1,1,106,263,0.53,0.13,0.7,0.23,29446,38611,1,0,43,121,260,0.13,0.8,0.37,278,96,0.49,0.35,0.18,0.49,0.69,0.67,0.56,0.77,successful_recon_largescale,37
85,tcp,harvest,S3,75,710,1.114,112,113,81,1,57,154,68498,89823,83480,65681,89097,643,0,0,215,717,0.19,0.81,0.41,0.64,60981,5011,13,246,399,358,434,0.27,0.62,0.98,836,880,0.06,0.55,0.46,0.1,0.71,0.26,0.13,0.28,malware,28
14,tcp,nnsp,SF,368,1808,1.235,188,226,239,1,69,38,15154,5447,47295,59777,19129,176,0,1,875,16,0.22,0.85,0.46,0.01,22962,48649,42,422,52,343,268,0.88,0.8,0.62,340,430,0.12,0.31,0.38,0.15,0.53,0.89,0.43,0.95,successful_user,80
155,udp,bgp,OTH,2717,2100,1.145,144,52,226,0,132,17,9352,70748,78316,33122,55002,439,0,0,325,178,0.59,0.78,0.91,0.41,2127,44206,86,218,70,323,441,0.26,0.67,0.13,257,142,0.24,0.53,0.19,0.27,0.63,0.89,0.28,0.25,successful_dos,18
100,icmp,courier,REJ,1363,3196,1.200,24,93,154,1,152,47,83210,3812,51317,53527,84500,358,0,0,419,525,0.12,0.05,0.39,0.11,10540,13509,56,85,307,205,469,0.37,0.89,0.05,203,128,0.82,0.48,0.66,0.8,0.03,0.44,0.07,0.58,denial_of_service,62
128,udp,ctf,S1,2457,174,1.225,205,178,108,1,204,33,24294,81122,48437,92635,3483,586,0,0,554,589,0.47,0.9,0.42,0.75,43890,54000,67,477,300,377,67,0.66,0.51,0.25,2,730,0.24,0.86,0.05,0.71,0.78,0.31,0.11,0.46,successful_dos,11
180,icmp,nnsp,SF,3230,1569,0.148,168,53,118,1,254,58,62730,12007,26338,90728,3356,231,0,1,774,563,0.96,0.09,0.42,0.52,60970,15220,46,471,46,328,16,0.61,0.68,0.15,352,856,0.88,0.11,0.47,0.4,0.24,0.17,0.5,0.67,web_application_activity,89
60,icmp,uucp,SH,2665,737,1.238,65,140,127,1,0,122,23784,33982,31381,73631,501,604,1,1,818,44,0.15,0.95,0.5,0.39,22007,53026,0,143,54,374,244,0.65,0.94,0.67,416,831,0.44,0.59,0.35,0.6,0.49,0.24,0.83,0.14,trojan_activity,35
249,icmp,X11,RSTR,2343,1159,0.159,114,207,89,1,57,148,20105,41403,90624,34547,96446,240,1,1,476,227,0.04,0.86,0.15,0.74,53322,58166,13,219,157,327,260,0.79,0.47,0.58,604,667,0.22,1,0.72,0.29,0.65,0.13,0.4,0.64,bad_unknown,9
54,udp,ctf,SH,134,3166,1.173,200,138,88,1,215,131,2250,14970,95102,69461,81254,547,0,1,67,687,0.59,0.77,0.3,0.85,8808,1022,13,406,81,285,358,0.4,0.16,0.55,234,964,0.83,0.26,0.64,0.87,0.26,0.31,0.64,0.62,system_call_detect,11
123,udp,tim_i,OTH,1422,1513,0.14,195,186,53,0,71,142,96128,43338,54590,78477,51482,356,0,1,265,468,0.17,0.65,0.31,0.97,6131,33713,95,229,5,250,288,0.62,0.75,0.92,255,829,0.99,0.64,0.53,0.09,0.33,0.34,0.22,0.52,default_login_attempt,67
239,icmp,efs,RSTO,660,1830,0.151,17,83,55,0,149,126,44521,77541,10697,33258,57735,274,1,0,901,11,0,0.11,0.4,0.25,37917,64584,2,496,159,86,193,0.65,0.93,0.11,658,180,0.81,0.76,0.88,0.34,0.02,0.3,0.61,0.03,successful_recon_limited,7
24,udp,netbios_ns,OTH,1659,1012,1.30,219,13,5,0,89,8,29880,70225,32252,25265,20127,113,0,1,127,828,0.71,0.04,0.3,0.59,56300,27778,93,55,336,243,93,0.87,0.59,0.03,189,955,0.88,0.45,0.95,0.21,0.29,0.59,0.24,0.18,attempted_user,28
13,tcp,name,S3,2863,1634,1.203,84,186,240,1,226,93,90128,41020,96025,91921,5926,404,1,1,997,110,0.64,1,0.72,0.3,38607,2559,28,368,178,374,138,0.65,0.36,0.52,962,711,0.98,0.33,0.19,0.61,0.94,0.11,0.32,0.36,misc_attack,63
179,udp,netstat,S1,1731,3207,0.176,207,141,205,0,144,3,8669,7352,4309,75542,51842,367,1,1,409,832,0.27,0.63,0.84,1,64463,186,94,302,177,263,399,0.23,0.98,0.61,499,944,0.44,0.07,0.87,0.79,0.17,0.61,0.86,0.74,normal,12
180,tcp,sql_net,S0,394,3251,0.175,224,6,152,1,46,101,63550,5163,35496,68276,23292,131,0,1,414,399,0.45,0.58,0.25,0.81,18475,39,19,308,281,36,354,0.68,0.36,0.26,658,799,0.38,0.59,0.56,0.54,0.27,0.05,0.96,0.98,attempted_user,79
158,udp,red_i,S2,2233,1727,0.169,229,197,148,1,38,61,13187,3077,17838,64039,76009,438,0,0,12,134,0.51,0.06,0.39,0.79,41688,8083,16,44,255,264,499,0.75,0.74,0.58,948,450,0.82,0.8,0.19,0.87,0.73,0.5,0.34,0.18,inappropriate_content,78
174,tcp,domain_u,SF,1764,1796,0.246,178,37,95,0,251,93,18271,90131,93968,70931,73496,78,1,0,486,94,0.63,0.24,0.88,0.66,47977,3848,3,89,380,64,465,0.31,0.92,0.47,754,443,0.29,0.97,0.76,0.96,0.54,0.79,0.5,0.5,network_scan,42
146,udp,sunrpc,RSTO,2123,1239,0.214,241,76,182,0,39,13,20583,32275,12370,71291,69901,313,0,1,61,559,0.36,0.39,0.69,0.62,63619,38531,52,439,111,355,108,0.61,0.93,0.49,782,210,0.05,0.54,0.21,0.64,0.36,0.08,0.46,0.89,string_detect,30
157,tcp,domain_u,S1,1796,299,1.145,60,32,235,1,140,60,57853,35004,22660,7283,36758,160,1,1,551,391,0.03,0.35,0.93,0.63,52496,55009,35,229,212,22,218,0.76,0.67,0.57,722,301,0.72,0.4,0.61,0.11,0.59,0.08,0.22,0.93,malware,97
165,udp,kshell,S2,2963,3153,1.208,35,14,212,1,20,32,57566,76730,80980,38274,3073,291,0,1,847,119,0.33,0.77,0.2,0.46,54638,25046,20,67,232,373,153,0.34,0.7,0.42,225,563,0.21,0.69,0.44,0.39,0.37,0.94,0.41,0.58,successful_recon_limited,66
0,tcp,vmnet,REJ,2192,1983,0.218,102,129,50,0,136,13,78925,37982,53210,5371,53502,430,1,1,674,867,0.25,0.23,0.83,0.47,8672,4175,95,468,30,45,129,0.28,0.07,0.58,13,434,0.02,0.14,0.64,0.91,0.81,0.22,0.21,0.05,attempted_admin,56
252,udp,http_8001,RSTO,2884,1157,1.137,69,2,214,0,239,154,79326,26267,87728,3786,16379,409,1,1,402,847,0.41,0.58,0.13,0.25,10494,18872,93,381,102,337,35,0.8,0.77,0.55,298,728,0.14,0.16,0.49,0.24,0.93,0.39,0.1,0.79,successful_recon_limited,79
231,icmp,uucp,OTH,64,2912,1.232,87,28,122,1,202,81,93704,88147,95183,39681,26785,410,0,1,715,770,0.81,0.65,0.94,0.01,51126,46749,23,408,226,130,153,0.28,0.77,0.15,312,98,0.68,0.09,0.67,0.39,0.21,0.61,0.06,0.21,icmp_event,40
151,udp,gopher,SH,2188,1649,0.232,59,207,79,0,29,83,6479,23190,90825,46440,71293,27,0,0,288,795,0.63,0.43,0.5,0.25,57085,60133,60,311,307,263,255,0.51,0.69,0.17,860,472,0.37,0.63,0.84,0.15,0.8,0.68,0.82,0.6,suspicious_login,38
93,icmp,auth,REJ,3016,1905,0.169,16,167,47,0,255,103,56208,69856,80694,3370,78228,342,0,0,359,410,0.24,0.68,0.36,0.76,41469,59730,18,401,191,203,286,0.58,0.41,0.7,190,949,0.61,0.41,0.26,0.24,0.24,0.6,0.07,0.43,misc_attack,63
38,icmp,link,RSTO,1331,116,1.191,127,192,179,0,243,0,22602,20720,66489,58623,66962,491,1,1,864,68,0.22,0.57,0.75,0.87,32085,39026,40,277,152,255,221,0.04,0.04,0.11,921,880,0.66,0.44,0.9,0.35,0.76,0.6,0.64,0.35,unusual_client_port_connection,76
215,udp,kshell,S3,2088,1963,0.81,133,92,82,0,162,133,4188,30447,66647,43247,7352,642,1,0,828,960,0.87,0.95,0.02,0.44,15592,57135,57,173,192,23,426,0.17,0.4,0.24,640,60,0.13,0.26,0.81,0.46,0.42,0.51,0.88,0.45,normal,53
4,icmp,rje,SH,2063,327,1.243,146,203,156,0,44,114,3890,84861,57428,37360,20053,505,1,0,178,477,0.54,0.29,0.63,0.73,9029,42142,72,348,6,217,60,0.26,0.78,0.64,707,356,0.89,0.26,0.07,0.87,0.59,0.87,0.63,0.67,non_standard_protocol,5
39,udp,harvest,RSTR,886,1891,1.129,146,224,127,1,75,88,53240,18143,17109,7099,14413,495,0,1,55,919,0.62,0.07,0.32,0.47,19031,47081,32,1,374,98,131,0.05,0.98,0.95,570,234,0.76,0.14,0.48,0.51,0.32,0.67,0.27,0.37,attempted_user,82
137,icmp,X11,REJ,1860,2760,0.109,48,188,129,1,146,2,33038,42834,13375,82910,28569,494,1,0,862,13,0.36,0.75,0.55,0.02,28988,16009,64,100,389,138,24,0.41,0.34,0.37,106,343,0.08,1,0.31,0.01,0.53,0.26,0.6,0.85,attempted_recon,48
32,tcp,nntp,S2,551,474,0.219,84,126,110,1,193,59,95118,45271,79093,85730,66897,502,0,1,162,375,0.45,0.61,0.19,0.39,48285,60884,1,50,346,290,331,0.76,0.85,0.76,956,313,0.42,0.05,0.44,0.97,0.95,0.4,0.02,0.41,suspicious_login,54
99,icmp,ctf,OTH,315,687,0.69,17,215,202,0,32,67,91200,91467,9100,90147,71053,383,1,0,762,557,0.86,0.69,0.97,0.22,63313,5075,72,199,355,92,348,0.95,0.44,0.5,216,80,0.05,0.41,0.91,0.43,0.87,0.22,0.85,0.75,policy_violation,12
204,icmp,supdup,S2,1966,532,0.223,242,195,94,0,170,146,77765,4882,71516,83884,7289,174,0,0,879,657,0.12,0.2,0.28,0.32,62078,27150,91,71,86,81,398,0.09,0.11,0.58,611,47,0.14,0.01,0.81,0.22,0.68,0.41,0.1,0.63,icmp_event,61
160,icmp,private,S2,2689,1851,1.153,10,169,205,0,81,91,37610,52221,68432,68580,65334,45,0,0,251,118,0.55,0.5,0.61,0.08,40905,18542,21,233,61,303,317,0.01,0.84,0.67,963,618,0.04,0.96,0.11,0.48,0.36,0.6,0.36,0.23,tcp_connection,14
169,udp,Z39_50,S3,956,3131,1.100,189,133,81,0,210,119,88650,22241,19580,47585,55737,20,0,1,241,353,0.27,0.37,0.5,0.86,53822,2520,36,310,376,62,160,0.96,0.02,0.71,951,408,0.19,0.82,1,0.31,0.45,0.92,0.4,0.21,buffer_overflow,40
61,udp,csnet_ns,S1,3245,2634,0.229,197,170,79,1,131,67,31284,32074,8785,63204,44838,359,0,1,589,755,0.18,0.66,0.35,0.2,18622,54575,5,58,284,88,372,0.2,0.92,0.58,492,146,0.32,0.39,0.82,0.5,0.51,0.2,0.47,0.54,attempted_dos,69
229,tcp,imap4,S3,301,2118,1.173,64,172,213,1,109,141,38737,47781,78343,96016,41924,32,0,1,645,273,0.19,0.97,0.38,0.5,8615,34370,51,386,354,199,324,0.18,0.08,0.63,850,887,0.69,0.56,0.06,0.73,0.93,0.21,0.08,0.06,system_call_detect,87
22,tcp,kshell,RSTO,1764,1963,0.226,223,131,50,1,199,9,88016,87662,93758,13696,28480,371,1,0,173,548,0.82,0.07,0.93,0.31,30954,31277,24,269,48,92,492,0.84,0.55,0.19,251,347,0.83,0.13,0.06,0.57,0.61,0.29,0.06,0.6,malware,6
71,udp,printer,RSTR,20,283,0.138,201,187,182,1,26,80,50564,98616,77213,50934,78266,652,1,0,787,517,0.17,0.67,0.06,0.78,37468,4811,3,175,79,168,79,0.7,0.88,0.72,838,664,0.47,0.15,0.71,0.37,0.65,0,0.62,0.5,misc_attack,2
128,tcp,csnet_ns,OTH,3058,1408,0.131,36,108,162,0,45,118,84387,32243,71850,43354,13853,526,1,1,983,383,0.29,0.87,0.41,0.97,46816,26976,24,333,89,240,289,0.79,0.38,0.24,670,898,0.67,0.8,1,0.79,0.69,0.49,0.36,0.88,attempted_admin,36
150,udp,ftp,RSTR,1247,2720,1.23,249,221,127,0,96,84,61152,92701,17561,70899,36415,186,1,0,500,717,0.8,0.73,0.97,0.52,13479,50965,23,484,76,3,381,0.74,0.73,0.59,884,299,0.93,0.27,0.57,0.66,0.44,0.02,0.34,0.04,suspicious_login,13
88,udp,whois,S1,37,3064,0.78,11,69,20,0,128,149,80389,40763,45802,64231,38686,573,0,1,727,715,0.53,0.59,0.4,0.15,10326,11036,45,430,322,198,199,0.4,1,0.37,290,211,0.69,0.48,0.65,0.13,0.53,0.42,0.77,0.44,xss_attack,95
217,udp,pop_3,OTH,2605,696,0.226,162,142,217,1,246,70,91892,14651,98181,12936,45728,115,1,1,415,197,0.26,0.65,0.67,0.18,6765,6898,8,51,2,264,28,0.57,0.81,0.2,757,78,0.18,0.65,0.34,0.99,0.3,0.32,0.09,0.28,non_standard_protocol,17
151,tcp,courier,S0,2335,2632,1.144,144,91,228,1,204,155,12397,33637,81901,29384,66500,345,0,0,20,917,0.77,0.95,0.28,0.54,44726,20066,9,228,72,364,91,0.7,0.27,0.49,179,392,0.8,0.16,0.19,0.61,0.18,0.84,0.45,0.6,web_application_attack,38
166,udp,sql_net,S1,1803,2743,0.125,175,51,219,1,93,106,89700,98389,33548,82213,24228,371,0,0,920,362,0.74,0.39,0.09,0.52,31943,2692,40,88,238,34,341,0.02,0.95,0.74,48,81,0.63,0.03,0.88,0.53,0.36,0.29,0.93,0.22,successful_user,52
20,tcp,supdup,SF,2041,2184,1.90,139,112,132,0,105,11,30227,42577,63307,87058,60432,44,0,1,69,743,0.88,0.72,0.32,0.36,17607,26748,72,360,209,328,83,0.57,0.42,0.51,470,288,0.67,0.32,0.26,0.79,0.86,0.54,0.19,0.56,protocol_command_decode,72
168,tcp,harvest,OTH,193,1421,0.217,253,225,239,1,150,46,59049,88740,34101,44303,94807,489,0,1,556,227,0.3,0.76,0.61,0.82,47347,30904,70,313,250,319,215,0.5,0.5,0.19,73,650,0.61,0.45,0.57,0.15,0.91,0.01,0.87,0.12,bad_unknown,97
180,udp,urp_i,OTH,211,3216,1.222,59,138,153,1,238,38,27084,23361,75157,36200,73757,248,1,1,554,350,0.06,0.29,0.3,0.47,37666,56166,19,159,150,165,402,0,0.71,0.69,211,425,0.6,0.96,0.63,0.31,0.25,0.72,0.47,0.45,attempted_recon,80
